Episode,Reward,Epsilon
17459,1.04,0.009998671593271896
17460,1.03,0.009998671593271896
17461,1.03,0.009998671593271896
17462,1.03,0.009998671593271896
17463,1.03,0.009998671593271896
17464,1.03,0.009998671593271896
17465,0.08,0.009998671593271896
17466,0.08,0.009998671593271896
17467,1.03,0.009998671593271896
17468,1.03,0.009998671593271896
17469,1.08,0.009998671593271896
17470,1.03,0.009998671593271896
17471,0.07,0.009998671593271896
17472,1.03,0.009998671593271896
17473,1.03,0.009998671593271896
17474,0.10999999999999999,0.009998671593271896
17475,1.04,0.009998671593271896
17476,1.05,0.009998671593271896
17477,1.04,0.009998671593271896
17478,1.03,0.009998671593271896
17479,1.04,0.009998671593271896
17480,1.03,0.009998671593271896
17481,1.08,0.009998671593271896
17482,1.04,0.009998671593271896
17483,0.08,0.009998671593271896
17484,0.07,0.009998671593271896
17485,0.05,0.009998671593271896
17486,1.04,0.009998671593271896
17487,1.03,0.009998671593271896
17488,1.1099999999999999,0.009998671593271896
17489,1.03,0.009998671593271896
17490,1.03,0.009998671593271896
17491,1.03,0.009998671593271896
17492,1.03,0.009998671593271896
17493,1.03,0.009998671593271896
17494,0.09,0.009998671593271896
17495,1.03,0.009998671593271896
17496,1.03,0.009998671593271896
17497,1.03,0.009998671593271896
17498,1.04,0.009998671593271896
17499,1.03,0.009998671593271896
17500,1.04,0.009998671593271896
17501,1.03,0.009998671593271896
17502,1.03,0.009998671593271896
17503,1.03,0.009998671593271896
17504,1.04,0.009998671593271896
17505,1.03,0.009998671593271896
17506,1.07,0.009998671593271896
17507,1.03,0.009998671593271896
17508,1.07,0.009998671593271896
17509,1.03,0.009998671593271896
17510,1.03,0.009998671593271896
17511,1.03,0.009998671593271896
17512,0.09,0.009998671593271896
17513,1.03,0.009998671593271896
17514,1.03,0.009998671593271896
17515,1.04,0.009998671593271896
17516,1.03,0.009998671593271896
17517,0.10999999999999999,0.009998671593271896
17518,1.03,0.009998671593271896
17519,1.03,0.009998671593271896
17520,1.07,0.009998671593271896
17521,1.03,0.009998671593271896
17522,1.04,0.009998671593271896
17523,0.09,0.009998671593271896
17524,1.03,0.009998671593271896
17525,1.03,0.009998671593271896
17526,1.03,0.009998671593271896
17527,1.03,0.009998671593271896
17528,1.03,0.009998671593271896
17529,1.04,0.009998671593271896
17530,1.08,0.009998671593271896
17531,1.03,0.009998671593271896
17532,1.03,0.009998671593271896
17533,1.04,0.009998671593271896
17534,1.03,0.009998671593271896
17535,1.03,0.009998671593271896
17536,1.03,0.009998671593271896
17537,1.03,0.009998671593271896
17538,1.03,0.009998671593271896
17539,1.03,0.009998671593271896
17540,1.03,0.009998671593271896
17541,1.04,0.009998671593271896
17542,1.03,0.009998671593271896
17543,0.10999999999999999,0.009998671593271896
17544,0.09999999999999999,0.009998671593271896
17545,1.03,0.009998671593271896
17546,1.03,0.009998671593271896
17547,1.03,0.009998671593271896
17548,1.06,0.009998671593271896
17549,1.03,0.009998671593271896
17550,0.07,0.009998671593271896
17551,0.10999999999999999,0.009998671593271896
17552,1.03,0.009998671593271896
17553,0.09,0.009998671593271896
17554,1.07,0.009998671593271896
17555,1.07,0.009998671593271896
17556,1.03,0.009998671593271896
17557,1.03,0.009998671593271896
17558,1.07,0.009998671593271896
17559,1.04,0.009998671593271896
17560,1.09,0.009998671593271896
17561,1.03,0.009998671593271896
17562,1.08,0.009998671593271896
17563,1.03,0.009998671593271896
17564,1.03,0.009998671593271896
17565,0.09,0.009998671593271896
17566,1.03,0.009998671593271896
17567,1.03,0.009998671593271896
17568,1.03,0.009998671593271896
17569,1.1199999999999999,0.009998671593271896
17570,1.03,0.009998671593271896
17571,1.03,0.009998671593271896
17572,1.03,0.009998671593271896
17573,1.03,0.009998671593271896
17574,1.03,0.009998671593271896
17575,0.09,0.009998671593271896
17576,1.07,0.009998671593271896
17577,1.07,0.009998671593271896
17578,1.03,0.009998671593271896
17579,0.060000000000000005,0.009998671593271896
17580,1.03,0.009998671593271896
17581,0.09999999999999999,0.009998671593271896
17582,1.07,0.009998671593271896
17583,0.12999999999999998,0.009998671593271896
17584,0.11999999999999998,0.009998671593271896
17585,1.04,0.009998671593271896
17586,0.09,0.009998671593271896
17587,0.060000000000000005,0.009998671593271896
17588,1.03,0.009998671593271896
17589,1.05,0.009998671593271896
17590,0.10999999999999999,0.009998671593271896
17591,0.08,0.009998671593271896
17592,0.060000000000000005,0.009998671593271896
17593,0.07,0.009998671593271896
17594,1.03,0.009998671593271896
17595,1.03,0.009998671593271896
17596,1.03,0.009998671593271896
17597,1.03,0.009998671593271896
17598,1.03,0.009998671593271896
17599,1.03,0.009998671593271896
17600,0.12999999999999998,0.009998671593271896
17601,1.04,0.009998671593271896
17602,1.07,0.009998671593271896
17603,1.04,0.009998671593271896
17604,1.03,0.009998671593271896
17605,1.05,0.009998671593271896
17606,1.03,0.009998671593271896
17607,1.03,0.009998671593271896
17608,1.03,0.009998671593271896
17609,0.09999999999999999,0.009998671593271896
17610,1.03,0.009998671593271896
17611,1.08,0.009998671593271896
17612,1.03,0.009998671593271896
17613,1.03,0.009998671593271896
17614,1.03,0.009998671593271896
17615,1.03,0.009998671593271896
17616,1.04,0.009998671593271896
17617,1.03,0.009998671593271896
17618,1.03,0.009998671593271896
17619,1.03,0.009998671593271896
17620,1.09,0.009998671593271896
17621,0.060000000000000005,0.009998671593271896
17622,0.07,0.009998671593271896
17623,1.07,0.009998671593271896
17624,1.04,0.009998671593271896
17625,1.03,0.009998671593271896
17626,1.03,0.009998671593271896
17627,0.09,0.009998671593271896
17628,1.03,0.009998671593271896
17629,1.08,0.009998671593271896
17630,1.03,0.009998671593271896
17631,1.03,0.009998671593271896
17632,1.03,0.009998671593271896
17633,1.03,0.009998671593271896
17634,1.04,0.009998671593271896
17635,0.09,0.009998671593271896
17636,1.03,0.009998671593271896
17637,1.03,0.009998671593271896
17638,1.03,0.009998671593271896
17639,1.07,0.009998671593271896
17640,1.04,0.009998671593271896
17641,1.03,0.009998671593271896
17642,0.07,0.009998671593271896
17643,1.03,0.009998671593271896
17644,1.03,0.009998671593271896
17645,1.08,0.009998671593271896
17646,1.03,0.009998671593271896
17647,0.07,0.009998671593271896
17648,1.03,0.009998671593271896
17649,1.03,0.009998671593271896
17650,0.060000000000000005,0.009998671593271896
17651,1.03,0.009998671593271896
17652,1.03,0.009998671593271896
17653,1.03,0.009998671593271896
17654,1.03,0.009998671593271896
17655,1.04,0.009998671593271896
17656,0.08,0.009998671593271896
17657,1.03,0.009998671593271896
17658,1.03,0.009998671593271896
17659,1.08,0.009998671593271896
17660,1.03,0.009998671593271896
17661,1.04,0.009998671593271896
17662,1.03,0.009998671593271896
17663,1.03,0.009998671593271896
17664,1.03,0.009998671593271896
17665,1.03,0.009998671593271896
17666,1.07,0.009998671593271896
17667,1.03,0.009998671593271896
17668,1.03,0.009998671593271896
17669,1.04,0.009998671593271896
17670,1.03,0.009998671593271896
17671,0.09999999999999999,0.009998671593271896
17672,1.03,0.009998671593271896
17673,0.10999999999999999,0.009998671593271896
17674,0.07,0.009998671593271896
17675,1.03,0.009998671593271896
17676,1.03,0.009998671593271896
17677,1.04,0.009998671593271896
17678,1.1199999999999999,0.009998671593271896
17679,1.03,0.009998671593271896
17680,1.03,0.009998671593271896
17681,1.03,0.009998671593271896
17682,1.03,0.009998671593271896
17683,0.11999999999999998,0.009998671593271896
17684,1.03,0.009998671593271896
17685,1.03,0.009998671593271896
17686,1.03,0.009998671593271896
17687,0.07,0.009998671593271896
17688,1.03,0.009998671593271896
17689,0.060000000000000005,0.009998671593271896
17690,1.03,0.009998671593271896
17691,1.04,0.009998671593271896
17692,0.05,0.009998671593271896
17693,1.04,0.009998671593271896
17694,1.03,0.009998671593271896
17695,1.03,0.009998671593271896
17696,1.03,0.009998671593271896
17697,1.03,0.009998671593271896
17698,0.05,0.009998671593271896
17699,1.04,0.009998671593271896
17700,1.03,0.009998671593271896
17701,1.03,0.009998671593271896
17702,0.07,0.009998671593271896
17703,0.08,0.009998671593271896
17704,1.03,0.009998671593271896
17705,1.03,0.009998671593271896
17706,1.03,0.009998671593271896
17707,1.03,0.009998671593271896
17708,1.03,0.009998671593271896
17709,1.03,0.009998671593271896
17710,0.060000000000000005,0.009998671593271896
17711,1.03,0.009998671593271896
17712,1.03,0.009998671593271896
17713,1.03,0.009998671593271896
17714,0.08,0.009998671593271896
17715,1.04,0.009998671593271896
17716,0.060000000000000005,0.009998671593271896
17717,1.03,0.009998671593271896
17718,1.04,0.009998671593271896
17719,0.07,0.009998671593271896
17720,1.03,0.009998671593271896
17721,1.03,0.009998671593271896
17722,1.03,0.009998671593271896
17723,1.08,0.009998671593271896
17724,1.03,0.009998671593271896
17725,1.03,0.009998671593271896
17726,0.05,0.009998671593271896
17727,1.03,0.009998671593271896
17728,1.03,0.009998671593271896
17729,1.03,0.009998671593271896
17730,1.03,0.009998671593271896
17731,1.03,0.009998671593271896
17732,1.04,0.009998671593271896
17733,0.12999999999999998,0.009998671593271896
17734,1.03,0.009998671593271896
17735,1.03,0.009998671593271896
17736,1.03,0.009998671593271896
17737,1.03,0.009998671593271896
17738,1.03,0.009998671593271896
17739,0.08,0.009998671593271896
17740,1.03,0.009998671593271896
17741,1.03,0.009998671593271896
17742,1.03,0.009998671593271896
17743,1.07,0.009998671593271896
17744,1.04,0.009998671593271896
17745,1.03,0.009998671593271896
17746,1.03,0.009998671593271896
17747,1.04,0.009998671593271896
17748,1.03,0.009998671593271896
17749,1.03,0.009998671593271896
17750,1.03,0.009998671593271896
17751,1.03,0.009998671593271896
17752,1.1,0.009998671593271896
17753,1.03,0.009998671593271896
17754,1.03,0.009998671593271896
17755,0.09,0.009998671593271896
17756,1.03,0.009998671593271896
17757,1.03,0.009998671593271896
17758,0.08,0.009998671593271896
17759,1.04,0.009998671593271896
17760,1.03,0.009998671593271896
17761,1.03,0.009998671593271896
17762,0.060000000000000005,0.009998671593271896
17763,1.03,0.009998671593271896
17764,1.04,0.009998671593271896
17765,1.03,0.009998671593271896
17766,0.10999999999999999,0.009998671593271896
17767,1.03,0.009998671593271896
17768,0.12999999999999998,0.009998671593271896
17769,1.03,0.009998671593271896
17770,1.03,0.009998671593271896
17771,1.03,0.009998671593271896
17772,1.04,0.009998671593271896
17773,1.03,0.009998671593271896
17774,1.03,0.009998671593271896
17775,1.03,0.009998671593271896
17776,1.03,0.009998671593271896
17777,0.060000000000000005,0.009998671593271896
17778,1.04,0.009998671593271896
17779,1.04,0.009998671593271896
17780,1.03,0.009998671593271896
17781,1.03,0.009998671593271896
17782,1.03,0.009998671593271896
17783,1.03,0.009998671593271896
17784,1.03,0.009998671593271896
17785,1.03,0.009998671593271896
17786,0.05,0.009998671593271896
17787,0.07,0.009998671593271896
17788,1.08,0.009998671593271896
17789,1.03,0.009998671593271896
17790,1.03,0.009998671593271896
17791,1.03,0.009998671593271896
17792,1.03,0.009998671593271896
17793,0.07,0.009998671593271896
17794,1.03,0.009998671593271896
17795,0.07,0.009998671593271896
17796,1.03,0.009998671593271896
17797,1.03,0.009998671593271896
17798,1.03,0.009998671593271896
17799,1.03,0.009998671593271896
17800,0.05,0.009998671593271896
17801,0.08,0.009998671593271896
17802,1.03,0.009998671593271896
17803,1.08,0.009998671593271896
17804,1.04,0.009998671593271896
17805,1.03,0.009998671593271896
17806,1.03,0.009998671593271896
17807,0.060000000000000005,0.009998671593271896
17808,1.05,0.009998671593271896
17809,1.04,0.009998671593271896
17810,0.07,0.009998671593271896
17811,1.03,0.009998671593271896
17812,1.03,0.009998671593271896
17813,1.09,0.009998671593271896
17814,1.03,0.009998671593271896
17815,1.03,0.009998671593271896
17816,1.03,0.009998671593271896
17817,1.03,0.009998671593271896
17818,0.08,0.009998671593271896
17819,1.03,0.009998671593271896
17820,1.03,0.009998671593271896
17821,1.08,0.009998671593271896
17822,1.03,0.009998671593271896
17823,1.03,0.009998671593271896
17824,1.07,0.009998671593271896
17825,1.03,0.009998671593271896
17826,1.03,0.009998671593271896
17827,1.03,0.009998671593271896
17828,0.12999999999999998,0.009998671593271896
17829,1.04,0.009998671593271896
17830,1.03,0.009998671593271896
17831,1.03,0.009998671593271896
17832,1.03,0.009998671593271896
17833,1.03,0.009998671593271896
17834,0.08,0.009998671593271896
17835,1.03,0.009998671593271896
17836,1.07,0.009998671593271896
17837,0.09999999999999999,0.009998671593271896
17838,1.04,0.009998671593271896
17839,0.07,0.009998671593271896
17840,1.03,0.009998671593271896
17841,1.03,0.009998671593271896
17842,1.03,0.009998671593271896
17843,1.03,0.009998671593271896
17844,1.03,0.009998671593271896
17845,1.03,0.009998671593271896
17846,1.04,0.009998671593271896
17847,1.03,0.009998671593271896
17848,1.03,0.009998671593271896
17849,1.03,0.009998671593271896
17850,1.08,0.009998671593271896
17851,1.04,0.009998671593271896
17852,1.03,0.009998671593271896
17853,1.03,0.009998671593271896
17854,1.03,0.009998671593271896
17855,1.03,0.009998671593271896
17856,1.04,0.009998671593271896
17857,0.10999999999999999,0.009998671593271896
17858,1.03,0.009998671593271896
17859,1.07,0.009998671593271896
17860,1.03,0.009998671593271896
17861,1.03,0.009998671593271896
17862,1.03,0.009998671593271896
17863,1.03,0.009998671593271896
17864,1.03,0.009998671593271896
17865,1.03,0.009998671593271896
17866,1.03,0.009998671593271896
17867,1.03,0.009998671593271896
17868,1.03,0.009998671593271896
17869,1.04,0.009998671593271896
17870,1.03,0.009998671593271896
17871,1.03,0.009998671593271896
17872,1.03,0.009998671593271896
17873,1.03,0.009998671593271896
17874,1.04,0.009998671593271896
17875,1.05,0.009998671593271896
17876,0.07,0.009998671593271896
17877,1.03,0.009998671593271896
17878,0.12999999999999998,0.009998671593271896
17879,1.03,0.009998671593271896
17880,1.03,0.009998671593271896
17881,1.03,0.009998671593271896
17882,0.07,0.009998671593271896
17883,0.07,0.009998671593271896
17884,1.03,0.009998671593271896
17885,0.07,0.009998671593271896
17886,1.03,0.009998671593271896
17887,1.03,0.009998671593271896
17888,1.03,0.009998671593271896
17889,1.03,0.009998671593271896
17890,1.04,0.009998671593271896
17891,1.03,0.009998671593271896
17892,1.07,0.009998671593271896
17893,1.03,0.009998671593271896
17894,0.09999999999999999,0.009998671593271896
17895,1.03,0.009998671593271896
17896,1.03,0.009998671593271896
17897,1.09,0.009998671593271896
17898,1.04,0.009998671593271896
17899,1.03,0.009998671593271896
17900,1.03,0.009998671593271896
17901,1.03,0.009998671593271896
17902,1.07,0.009998671593271896
17903,1.03,0.009998671593271896
17904,0.08,0.009998671593271896
17905,1.03,0.009998671593271896
17906,0.11999999999999998,0.009998671593271896
17907,1.03,0.009998671593271896
17908,1.03,0.009998671593271896
17909,1.03,0.009998671593271896
17910,0.10999999999999999,0.009998671593271896
17911,1.03,0.009998671593271896
17912,1.03,0.009998671593271896
17913,1.03,0.009998671593271896
17914,1.04,0.009998671593271896
17915,1.03,0.009998671593271896
17916,0.09999999999999999,0.009998671593271896
17917,1.03,0.009998671593271896
17918,1.03,0.009998671593271896
17919,1.03,0.009998671593271896
17920,1.04,0.009998671593271896
17921,1.03,0.009998671593271896
17922,1.03,0.009998671593271896
17923,1.03,0.009998671593271896
17924,1.03,0.009998671593271896
17925,1.03,0.009998671593271896
17926,1.04,0.009998671593271896
17927,1.03,0.009998671593271896
17928,1.07,0.009998671593271896
17929,1.04,0.009998671593271896
17930,1.03,0.009998671593271896
17931,1.03,0.009998671593271896
17932,1.03,0.009998671593271896
17933,1.03,0.009998671593271896
17934,1.03,0.009998671593271896
17935,1.04,0.009998671593271896
17936,1.03,0.009998671593271896
17937,1.04,0.009998671593271896
17938,0.11999999999999998,0.009998671593271896
17939,1.03,0.009998671593271896
17940,1.03,0.009998671593271896
17941,1.03,0.009998671593271896
17942,1.03,0.009998671593271896
17943,0.08,0.009998671593271896
17944,1.03,0.009998671593271896
17945,1.03,0.009998671593271896
17946,1.03,0.009998671593271896
17947,1.03,0.009998671593271896
17948,1.03,0.009998671593271896
17949,1.03,0.009998671593271896
17950,1.03,0.009998671593271896
17951,1.03,0.009998671593271896
17952,1.03,0.009998671593271896
17953,1.03,0.009998671593271896
17954,1.03,0.009998671593271896
17955,0.07,0.009998671593271896
17956,1.07,0.009998671593271896
17957,1.03,0.009998671593271896
17958,1.03,0.009998671593271896
17959,1.03,0.009998671593271896
17960,0.060000000000000005,0.009998671593271896
17961,1.03,0.009998671593271896
17962,0.060000000000000005,0.009998671593271896
17963,1.03,0.009998671593271896
17964,0.09999999999999999,0.009998671593271896
17965,1.03,0.009998671593271896
17966,0.09,0.009998671593271896
17967,1.03,0.009998671593271896
17968,1.03,0.009998671593271896
17969,1.03,0.009998671593271896
17970,1.1099999999999999,0.009998671593271896
17971,1.07,0.009998671593271896
17972,1.04,0.009998671593271896
17973,1.03,0.009998671593271896
17974,1.13,0.009998671593271896
17975,1.04,0.009998671593271896
17976,1.03,0.009998671593271896
17977,1.03,0.009998671593271896
17978,0.08,0.009998671593271896
17979,1.04,0.009998671593271896
17980,1.03,0.009998671593271896
17981,0.08,0.009998671593271896
17982,1.04,0.009998671593271896
17983,1.03,0.009998671593271896
17984,1.03,0.009998671593271896
17985,1.03,0.009998671593271896
17986,1.03,0.009998671593271896
17987,1.04,0.009998671593271896
17988,1.04,0.009998671593271896
17989,1.04,0.009998671593271896
17990,1.03,0.009998671593271896
17991,1.04,0.009998671593271896
17992,1.03,0.009998671593271896
17993,1.03,0.009998671593271896
17994,0.060000000000000005,0.009998671593271896
17995,1.03,0.009998671593271896
17996,1.03,0.009998671593271896
17997,1.03,0.009998671593271896
17998,1.03,0.009998671593271896
17999,1.03,0.009998671593271896
18000,1.04,0.009998671593271896
18001,1.03,0.009998671593271896
18002,1.03,0.009998671593271896
18003,1.04,0.009998671593271896
18004,1.03,0.009998671593271896
18005,1.03,0.009998671593271896
18006,1.07,0.009998671593271896
18007,1.03,0.009998671593271896
18008,1.03,0.009998671593271896
18009,1.03,0.009998671593271896
18010,1.03,0.009998671593271896
18011,1.03,0.009998671593271896
18012,1.08,0.009998671593271896
18013,0.07,0.009998671593271896
18014,1.03,0.009998671593271896
18015,1.03,0.009998671593271896
18016,1.03,0.009998671593271896
18017,0.08,0.009998671593271896
18018,1.03,0.009998671593271896
18019,1.03,0.009998671593271896
18020,1.03,0.009998671593271896
18021,1.04,0.009998671593271896
18022,1.04,0.009998671593271896
18023,0.08,0.009998671593271896
18024,1.03,0.009998671593271896
18025,1.04,0.009998671593271896
18026,1.04,0.009998671593271896
18027,0.07,0.009998671593271896
18028,1.03,0.009998671593271896
18029,1.04,0.009998671593271896
18030,1.03,0.009998671593271896
18031,1.03,0.009998671593271896
18032,1.03,0.009998671593271896
18033,1.03,0.009998671593271896
18034,1.03,0.009998671593271896
18035,1.08,0.009998671593271896
18036,0.07,0.009998671593271896
18037,1.03,0.009998671593271896
18038,1.03,0.009998671593271896
18039,1.03,0.009998671593271896
18040,1.03,0.009998671593271896
18041,1.03,0.009998671593271896
18042,1.03,0.009998671593271896
18043,0.12999999999999998,0.009998671593271896
18044,1.03,0.009998671593271896
18045,1.03,0.009998671593271896
18046,1.03,0.009998671593271896
18047,1.03,0.009998671593271896
18048,1.03,0.009998671593271896
18049,1.03,0.009998671593271896
18050,0.09,0.009998671593271896
18051,1.03,0.009998671593271896
18052,1.03,0.009998671593271896
18053,1.03,0.009998671593271896
18054,1.03,0.009998671593271896
18055,1.03,0.009998671593271896
18056,0.10999999999999999,0.009998671593271896
18057,1.04,0.009998671593271896
18058,0.07,0.009998671593271896
18059,0.08,0.009998671593271896
18060,1.03,0.009998671593271896
18061,1.03,0.009998671593271896
18062,0.13999999999999999,0.009998671593271896
18063,1.03,0.009998671593271896
18064,1.04,0.009998671593271896
18065,1.03,0.009998671593271896
18066,1.03,0.009998671593271896
18067,1.03,0.009998671593271896
18068,1.03,0.009998671593271896
18069,1.03,0.009998671593271896
18070,1.04,0.009998671593271896
18071,1.03,0.009998671593271896
18072,1.03,0.009998671593271896
18073,1.03,0.009998671593271896
18074,1.03,0.009998671593271896
18075,1.1099999999999999,0.009998671593271896
18076,1.07,0.009998671593271896
18077,1.03,0.009998671593271896
18078,1.08,0.009998671593271896
18079,1.04,0.009998671593271896
18080,1.03,0.009998671593271896
18081,1.03,0.009998671593271896
18082,0.09,0.009998671593271896
18083,1.04,0.009998671593271896
18084,1.03,0.009998671593271896
18085,1.03,0.009998671593271896
18086,1.04,0.009998671593271896
18087,1.03,0.009998671593271896
18088,1.03,0.009998671593271896
18089,1.03,0.009998671593271896
18090,1.03,0.009998671593271896
18091,0.07,0.009998671593271896
18092,0.07,0.009998671593271896
18093,1.03,0.009998671593271896
18094,1.03,0.009998671593271896
18095,1.03,0.009998671593271896
18096,1.04,0.009998671593271896
18097,0.08,0.009998671593271896
18098,1.03,0.009998671593271896
18099,1.03,0.009998671593271896
18100,1.03,0.009998671593271896
18101,1.03,0.009998671593271896
18102,1.04,0.009998671593271896
18103,1.08,0.009998671593271896
18104,1.03,0.009998671593271896
18105,1.03,0.009998671593271896
18106,1.03,0.009998671593271896
18107,1.03,0.009998671593271896
18108,1.04,0.009998671593271896
18109,1.08,0.009998671593271896
18110,0.09999999999999999,0.009998671593271896
18111,1.03,0.009998671593271896
18112,1.03,0.009998671593271896
18113,1.07,0.009998671593271896
18114,1.03,0.009998671593271896
18115,1.03,0.009998671593271896
18116,0.13999999999999999,0.009998671593271896
18117,1.03,0.009998671593271896
18118,1.07,0.009998671593271896
18119,1.03,0.009998671593271896
18120,1.03,0.009998671593271896
18121,1.08,0.009998671593271896
18122,1.03,0.009998671593271896
18123,1.08,0.009998671593271896
18124,1.04,0.009998671593271896
18125,1.03,0.009998671593271896
18126,1.03,0.009998671593271896
18127,1.03,0.009998671593271896
18128,0.12999999999999998,0.009998671593271896
18129,1.03,0.009998671593271896
18130,1.04,0.009998671593271896
18131,1.03,0.009998671593271896
18132,1.04,0.009998671593271896
18133,1.03,0.009998671593271896
18134,1.03,0.009998671593271896
18135,1.03,0.009998671593271896
18136,0.09999999999999999,0.009998671593271896
18137,1.03,0.009998671593271896
18138,1.03,0.009998671593271896
18139,1.03,0.009998671593271896
18140,1.03,0.009998671593271896
18141,1.03,0.009998671593271896
18142,1.03,0.009998671593271896
18143,1.08,0.009998671593271896
18144,1.09,0.009998671593271896
18145,1.1199999999999999,0.009998671593271896
18146,0.07,0.009998671593271896
18147,1.03,0.009998671593271896
18148,1.03,0.009998671593271896
18149,1.03,0.009998671593271896
18150,1.03,0.009998671593271896
18151,1.03,0.009998671593271896
18152,1.03,0.009998671593271896
18153,1.03,0.009998671593271896
18154,1.03,0.009998671593271896
18155,1.03,0.009998671593271896
18156,0.09999999999999999,0.009998671593271896
18157,1.03,0.009998671593271896
18158,1.08,0.009998671593271896
18159,1.08,0.009998671593271896
18160,1.03,0.009998671593271896
18161,1.03,0.009998671593271896
18162,0.04,0.009998671593271896
18163,0.060000000000000005,0.009998671593271896
18164,1.03,0.009998671593271896
18165,1.03,0.009998671593271896
18166,1.03,0.009998671593271896
18167,1.03,0.009998671593271896
18168,0.07,0.009998671593271896
18169,1.08,0.009998671593271896
18170,1.03,0.009998671593271896
18171,1.03,0.009998671593271896
18172,1.03,0.009998671593271896
18173,0.07,0.009998671593271896
18174,1.07,0.009998671593271896
18175,1.03,0.009998671593271896
18176,1.03,0.009998671593271896
18177,1.03,0.009998671593271896
18178,1.03,0.009998671593271896
18179,1.07,0.009998671593271896
18180,1.03,0.009998671593271896
18181,1.03,0.009998671593271896
18182,0.07,0.009998671593271896
18183,1.04,0.009998671593271896
18184,1.03,0.009998671593271896
18185,1.03,0.009998671593271896
18186,1.03,0.009998671593271896
18187,1.03,0.009998671593271896
18188,1.03,0.009998671593271896
18189,1.03,0.009998671593271896
18190,1.03,0.009998671593271896
18191,0.15,0.009998671593271896
18192,1.03,0.009998671593271896
18193,0.07,0.009998671593271896
18194,1.03,0.009998671593271896
18195,1.07,0.009998671593271896
18196,1.04,0.009998671593271896
18197,1.03,0.009998671593271896
18198,1.03,0.009998671593271896
18199,1.03,0.009998671593271896
18200,1.04,0.009998671593271896
18201,1.07,0.009998671593271896
18202,1.03,0.009998671593271896
18203,1.09,0.009998671593271896
18204,1.03,0.009998671593271896
18205,1.03,0.009998671593271896
18206,1.04,0.009998671593271896
18207,1.03,0.009998671593271896
18208,1.03,0.009998671593271896
18209,1.03,0.009998671593271896
18210,1.03,0.009998671593271896
18211,0.09,0.009998671593271896
18212,1.03,0.009998671593271896
18213,1.07,0.009998671593271896
18214,1.08,0.009998671593271896
18215,0.060000000000000005,0.009998671593271896
18216,0.07,0.009998671593271896
18217,1.03,0.009998671593271896
18218,0.08,0.009998671593271896
18219,1.03,0.009998671593271896
18220,1.03,0.009998671593271896
18221,1.03,0.009998671593271896
18222,1.04,0.009998671593271896
18223,1.04,0.009998671593271896
18224,1.03,0.009998671593271896
18225,1.03,0.009998671593271896
18226,1.03,0.009998671593271896
18227,1.03,0.009998671593271896
18228,1.03,0.009998671593271896
18229,1.08,0.009998671593271896
18230,1.03,0.009998671593271896
18231,1.03,0.009998671593271896
18232,1.03,0.009998671593271896
18233,1.03,0.009998671593271896
18234,0.09,0.009998671593271896
18235,1.03,0.009998671593271896
18236,0.12999999999999998,0.009998671593271896
18237,1.03,0.009998671593271896
18238,1.03,0.009998671593271896
18239,1.08,0.009998671593271896
18240,1.03,0.009998671593271896
18241,1.03,0.009998671593271896
18242,1.04,0.009998671593271896
18243,1.08,0.009998671593271896
18244,1.03,0.009998671593271896
18245,1.1099999999999999,0.009998671593271896
18246,1.09,0.009998671593271896
18247,1.03,0.009998671593271896
18248,1.03,0.009998671593271896
18249,1.03,0.009998671593271896
18250,1.03,0.009998671593271896
18251,1.03,0.009998671593271896
18252,1.1099999999999999,0.009998671593271896
18253,1.03,0.009998671593271896
18254,1.03,0.009998671593271896
18255,1.04,0.009998671593271896
18256,1.03,0.009998671593271896
18257,1.03,0.009998671593271896
18258,1.07,0.009998671593271896
18259,1.04,0.009998671593271896
18260,0.07,0.009998671593271896
18261,1.03,0.009998671593271896
18262,1.03,0.009998671593271896
18263,1.03,0.009998671593271896
18264,1.03,0.009998671593271896
18265,1.04,0.009998671593271896
18266,0.07,0.009998671593271896
18267,1.08,0.009998671593271896
18268,0.15,0.009998671593271896
18269,1.03,0.009998671593271896
18270,1.04,0.009998671593271896
18271,1.03,0.009998671593271896
18272,1.03,0.009998671593271896
18273,1.07,0.009998671593271896
18274,1.03,0.009998671593271896
18275,1.09,0.009998671593271896
18276,1.08,0.009998671593271896
18277,1.03,0.009998671593271896
18278,1.03,0.009998671593271896
18279,1.03,0.009998671593271896
18280,1.03,0.009998671593271896
18281,0.09,0.009998671593271896
18282,1.07,0.009998671593271896
18283,1.03,0.009998671593271896
18284,1.03,0.009998671593271896
18285,1.03,0.009998671593271896
18286,1.03,0.009998671593271896
18287,1.08,0.009998671593271896
18288,0.10999999999999999,0.009998671593271896
18289,1.04,0.009998671593271896
18290,1.03,0.009998671593271896
18291,0.10999999999999999,0.009998671593271896
18292,1.03,0.009998671593271896
18293,1.03,0.009998671593271896
18294,1.03,0.009998671593271896
18295,1.03,0.009998671593271896
18296,1.04,0.009998671593271896
18297,1.03,0.009998671593271896
18298,1.03,0.009998671593271896
18299,1.08,0.009998671593271896
18300,1.04,0.009998671593271896
18301,1.03,0.009998671593271896
18302,1.04,0.009998671593271896
18303,1.03,0.009998671593271896
18304,1.03,0.009998671593271896
18305,1.07,0.009998671593271896
18306,1.03,0.009998671593271896
18307,1.03,0.009998671593271896
18308,1.03,0.009998671593271896
18309,0.08,0.009998671593271896
18310,1.03,0.009998671593271896
18311,1.08,0.009998671593271896
18312,0.08,0.009998671593271896
